Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Flag,Order_Value,Return_Value,Age_Group,Return_Speed
ORD00008017,PROD00008017,USER00008017,"Monday, August 14, 2023","Wednesday, May 24, 2023",Books,252.76,4,Not as described,Returned,-82,35,Female,City51,Credit Card,Standard,14.13,1,1011.04,1011.04,25-39,Within a Week
ORD00008035,PROD00008035,USER00008035,"Friday, October 27, 2023","Tuesday, June 4, 2024",Books,334.78,1,Not as described,Returned,221,48,Male,City89,Gift Card,Standard,16.03,1,334.78,334.78,40-59,Late Return
ORD00008139,PROD00008139,USER00008139,"Thursday, January 19, 2023","Sunday, March 10, 2024",Books,438.48,2,Not as described,Returned,416,32,Female,City19,Gift Card,Standard,48.93,1,876.96,876.96,25-39,Late Return
ORD00008192,PROD00008192,USER00008192,"Wednesday, October 11, 2023","Saturday, November 11, 2023",Books,359.02,1,Not as described,Returned,31,37,Male,City39,PayPal,Standard,32.94,1,359.02,359.02,25-39,Late Return
ORD00008359,PROD00008359,USER00008359,"Wednesday, January 10, 2024","Thursday, March 14, 2024",Books,360.45,2,Not as described,Returned,64,66,Male,City81,PayPal,Standard,12.81,1,720.9,720.9,60+,Late Return
ORD00008389,PROD00008389,USER00008389,"Tuesday, August 20, 2024","Friday, September 29, 2023",Books,225.4,4,Not as described,Returned,-326,62,Female,City54,Gift Card,Standard,19.03,1,901.6,901.6,60+,Within a Week
ORD00008487,PROD00008487,USER00008487,"Saturday, October 12, 2024","Sunday, September 17, 2023",Books,248.85,3,Not as described,Returned,-391,55,Male,City71,PayPal,Standard,27.62,1,746.55,746.55,40-59,Within a Week
ORD00008573,PROD00008573,USER00008573,"Saturday, February 17, 2024","Thursday, June 13, 2024",Books,475.95,1,Not as described,Returned,117,24,Female,City25,PayPal,Standard,35.17,1,475.95,475.95,Under 25,Late Return
ORD00008997,PROD00008997,USER00008997,"Tuesday, January 23, 2024","Tuesday, May 16, 2023",Books,462.89,4,Not as described,Returned,-252,30,Male,City98,Gift Card,Standard,37.64,1,1851.56,1851.56,25-39,Within a Week
ORD00009135,PROD00009135,USER00009135,"Sunday, June 4, 2023","Wednesday, December 25, 2024",Books,416.63,1,Not as described,Returned,570,47,Female,City100,PayPal,Standard,7.22,1,416.63,416.63,40-59,Late Return
ORD00009369,PROD00009369,USER00009369,"Friday, June 21, 2024","Monday, September 25, 2023",Books,181.64,4,Not as described,Returned,-270,43,Male,City78,Credit Card,Standard,13.08,1,726.56,726.56,40-59,Within a Week
ORD00009412,PROD00009412,USER00009412,"Friday, February 23, 2024","Monday, April 22, 2024",Books,452.4,1,Not as described,Returned,59,20,Female,City35,Credit Card,Standard,18.7,1,452.4,452.4,Under 25,Late Return
ORD00009494,PROD00009494,USER00009494,"Friday, November 15, 2024","Sunday, November 19, 2023",Books,269.79,5,Not as described,Returned,-362,53,Male,City65,Credit Card,Standard,47.63,1,1348.95,1348.95,40-59,Within a Week
ORD00009510,PROD00009510,USER00009510,"Wednesday, June 28, 2023","Monday, September 25, 2023",Books,256.51,2,Not as described,Returned,89,47,Female,City56,PayPal,Standard,16.7,1,513.02,513.02,40-59,Late Return
ORD00009554,PROD00009554,USER00009554,"Saturday, September 23, 2023","Friday, December 8, 2023",Books,88.77,1,Not as described,Returned,76,43,Male,City89,Gift Card,Standard,15.63,1,88.77,88.77,40-59,Late Return
ORD00009709,PROD00009709,USER00009709,"Tuesday, January 24, 2023","Wednesday, July 10, 2024",Books,128.51,1,Not as described,Returned,533,46,Female,City8,Credit Card,Standard,9.81,1,128.51,128.51,40-59,Late Return
ORD00009884,PROD00009884,USER00009884,"Thursday, December 21, 2023","Tuesday, November 21, 2023",Books,412.16,3,Not as described,Returned,-30,28,Male,City71,Gift Card,Standard,14.9,1,1236.48,1236.48,25-39,Within a Week
ORD00009898,PROD00009898,USER00009898,"Friday, June 30, 2023","Monday, January 22, 2024",Books,416.99,1,Not as described,Returned,206,69,Female,City94,Gift Card,Standard,47.88,1,416.99,416.99,60+,Late Return
ORD00000009,PROD00000009,USER00000009,"Friday, March 10, 2023","Sunday, January 21, 2024",Clothing,294.94,3,Not as described,Returned,317,44,Male,City82,Credit Card,Standard,45.21,1,884.82,884.82,40-59,Late Return
ORD00000160,PROD00000160,USER00000160,"Saturday, November 4, 2023","Saturday, September 28, 2024",Clothing,434.66,2,Not as described,Returned,329,19,Female,City81,Debit Card,Standard,49.39,1,869.32,869.32,Under 25,Late Return
ORD00000219,PROD00000219,USER00000219,"Saturday, December 14, 2024","Thursday, March 28, 2024",Clothing,393.44,3,Not as described,Returned,-261,52,Male,City7,Gift Card,Standard,33.6,1,1180.32,1180.32,40-59,Within a Week
ORD00000220,PROD00000220,USER00000220,"Thursday, November 9, 2023","Wednesday, November 22, 2023",Clothing,128.35,3,Not as described,Returned,13,37,Male,City64,Gift Card,Standard,15.47,1,385.05,385.05,25-39,Within a Month
ORD00000243,PROD00000243,USER00000243,"Friday, January 26, 2024","Sunday, February 5, 2023",Clothing,246.71,3,Not as described,Returned,-355,18,Male,City47,Gift Card,Standard,1.18,1,740.13,740.13,Under 25,Within a Week
ORD00000269,PROD00000269,USER00000269,"Thursday, September 19, 2024","Sunday, April 28, 2024",Clothing,385.95,4,Not as described,Returned,-144,58,Male,City8,Debit Card,Standard,12.61,1,1543.8,1543.8,40-59,Within a Week
ORD00000310,PROD00000310,USER00000310,"Monday, January 16, 2023","Friday, May 26, 2023",Clothing,365.89,5,Not as described,Returned,130,27,Male,City43,Credit Card,Standard,26.27,1,1829.45,1829.45,25-39,Late Return
ORD00000350,PROD00000350,USER00000350,"Saturday, September 21, 2024","Wednesday, January 24, 2024",Clothing,350.28,2,Not as described,Returned,-241,53,Female,City86,Credit Card,Standard,0.38,1,700.56,700.56,40-59,Within a Week
ORD00000432,PROD00000432,USER00000432,"Wednesday, October 11, 2023","Tuesday, August 29, 2023",Clothing,174.6,3,Not as described,Returned,-43,19,Male,City42,Gift Card,Standard,12.68,1,523.8,523.8,Under 25,Within a Week
ORD00000615,PROD00000615,USER00000615,"Friday, April 21, 2023","Monday, June 3, 2024",Clothing,74.1,3,Not as described,Returned,409,29,Male,City74,PayPal,Standard,49.16,1,222.3,222.3,25-39,Late Return
ORD00000689,PROD00000689,USER00000689,"Sunday, February 19, 2023","Wednesday, May 10, 2023",Clothing,101.48,2,Not as described,Returned,80,42,Male,City32,PayPal,Standard,47.22,1,202.96,202.96,40-59,Late Return
ORD00000789,PROD00000789,USER00000789,"Wednesday, October 11, 2023","Sunday, April 9, 2023",Clothing,418.68,2,Not as described,Returned,-185,66,Male,City65,Gift Card,Standard,8.03,1,837.36,837.36,60+,Within a Week
ORD00000833,PROD00000833,USER00000833,"Sunday, January 28, 2024","Sunday, September 17, 2023",Clothing,72.94,4,Not as described,Returned,-133,44,Male,City59,Debit Card,Standard,39.66,1,291.76,291.76,40-59,Within a Week
ORD00000842,PROD00000842,USER00000842,"Thursday, May 25, 2023","Saturday, November 2, 2024",Clothing,494.3,4,Not as described,Returned,527,43,Male,City95,Gift Card,Standard,49.71,1,1977.2,1977.2,40-59,Late Return
ORD00001029,PROD00001029,USER00001029,"Monday, July 17, 2023","Sunday, February 19, 2023",Clothing,249.08,3,Not as described,Returned,-148,32,Male,City19,Debit Card,Standard,31.22,1,747.24,747.24,25-39,Within a Week
ORD00001147,PROD00001147,USER00001147,"Tuesday, March 19, 2024","Saturday, June 22, 2024",Clothing,261.08,3,Not as described,Returned,95,53,Female,City6,Gift Card,Standard,26.72,1,783.24,783.24,40-59,Late Return
ORD00001454,PROD00001454,USER00001454,"Friday, September 29, 2023","Tuesday, October 17, 2023",Clothing,471.26,3,Not as described,Returned,18,52,Male,City33,PayPal,Standard,20.11,1,1413.78,1413.78,40-59,Within a Month
ORD00001509,PROD00001509,USER00001509,"Sunday, December 24, 2023","Wednesday, September 6, 2023",Clothing,89.63,4,Not as described,Returned,-109,49,Male,City44,PayPal,Standard,28.25,1,358.52,358.52,40-59,Within a Week
ORD00001610,PROD00001610,USER00001610,"Friday, March 31, 2023","Tuesday, November 7, 2023",Clothing,317.95,1,Not as described,Returned,221,62,Female,City48,PayPal,Standard,8.56,1,317.95,317.95,60+,Late Return
ORD00001617,PROD00001617,USER00001617,"Sunday, July 28, 2024","Friday, August 25, 2023",Clothing,414.28,4,Not as described,Returned,-338,58,Male,City3,Credit Card,Standard,2.68,1,1657.12,1657.12,40-59,Within a Week
ORD00001677,PROD00001677,USER00001677,"Thursday, June 27, 2024","Friday, November 3, 2023",Clothing,469.43,1,Not as described,Returned,-237,54,Male,City67,PayPal,Standard,9.07,1,469.43,469.43,40-59,Within a Week
ORD00001904,PROD00001904,USER00001904,"Thursday, February 29, 2024","Thursday, June 6, 2024",Clothing,330.35,1,Not as described,Returned,98,67,Male,City10,Gift Card,Standard,18.32,1,330.35,330.35,60+,Late Return
ORD00002011,PROD00002011,USER00002011,"Tuesday, February 6, 2024","Saturday, January 7, 2023",Clothing,391.61,3,Not as described,Returned,-395,41,Female,City84,Gift Card,Standard,4.67,1,1174.83,1174.83,40-59,Within a Week
ORD00002019,PROD00002019,USER00002019,"Tuesday, December 10, 2024","Monday, December 4, 2023",Clothing,51.47,3,Not as described,Returned,-372,65,Female,City22,Debit Card,Standard,28.6,1,154.41,154.41,60+,Within a Week
ORD00002285,PROD00002285,USER00002285,"Tuesday, June 6, 2023","Tuesday, May 2, 2023",Clothing,99.75,1,Not as described,Returned,-35,49,Female,City75,Gift Card,Standard,6.92,1,99.75,99.75,40-59,Within a Week
ORD00002318,PROD00002318,USER00002318,"Wednesday, March 13, 2024","Saturday, September 23, 2023",Clothing,265.58,1,Not as described,Returned,-172,47,Male,City84,Debit Card,Standard,42.5,1,265.58,265.58,40-59,Within a Week
ORD00002377,PROD00002377,USER00002377,"Tuesday, July 16, 2024","Tuesday, June 6, 2023",Clothing,196.86,5,Not as described,Returned,-406,33,Male,City19,PayPal,Standard,38.11,1,984.3,984.3,25-39,Within a Week
ORD00002386,PROD00002386,USER00002386,"Monday, August 21, 2023","Sunday, June 25, 2023",Clothing,175.69,5,Not as described,Returned,-57,47,Male,City13,Gift Card,Standard,9.63,1,878.45,878.45,40-59,Within a Week
ORD00002607,PROD00002607,USER00002607,"Thursday, December 28, 2023","Saturday, April 27, 2024",Clothing,434.24,2,Not as described,Returned,121,22,Female,City92,Debit Card,Standard,24.51,1,868.48,868.48,Under 25,Late Return
ORD00002653,PROD00002653,USER00002653,"Friday, March 24, 2023","Friday, March 10, 2023",Clothing,424.87,3,Not as described,Returned,-14,34,Female,City33,Credit Card,Standard,38.81,1,1274.61,1274.61,25-39,Within a Week
ORD00002699,PROD00002699,USER00002699,"Friday, May 26, 2023","Saturday, March 23, 2024",Clothing,182.03,5,Not as described,Returned,302,47,Male,City40,Gift Card,Standard,40.73,1,910.15,910.15,40-59,Late Return
ORD00003115,PROD00003115,USER00003115,"Thursday, May 30, 2024","Sunday, June 11, 2023",Clothing,87.87,4,Not as described,Returned,-354,58,Female,City56,PayPal,Standard,5.8,1,351.48,351.48,40-59,Within a Week
ORD00003171,PROD00003171,USER00003171,"Sunday, April 21, 2024","Thursday, November 7, 2024",Clothing,10.95,4,Not as described,Returned,200,39,Male,City76,Debit Card,Standard,17.04,1,43.8,43.8,25-39,Late Return
ORD00003268,PROD00003268,USER00003268,"Friday, March 29, 2024","Monday, May 6, 2024",Clothing,405,3,Not as described,Returned,38,43,Female,City27,Credit Card,Standard,25.68,1,1215,1215,40-59,Late Return
ORD00003610,PROD00003610,USER00003610,"Thursday, December 7, 2023","Sunday, February 5, 2023",Clothing,486.84,3,Not as described,Returned,-305,49,Female,City20,Credit Card,Standard,15.49,1,1460.52,1460.52,40-59,Within a Week
ORD00003708,PROD00003708,USER00003708,"Friday, December 1, 2023","Saturday, March 18, 2023",Clothing,304.97,1,Not as described,Returned,-258,23,Male,City73,PayPal,Standard,12.69,1,304.97,304.97,Under 25,Within a Week
ORD00003742,PROD00003742,USER00003742,"Monday, November 13, 2023","Sunday, April 28, 2024",Clothing,346.37,1,Not as described,Returned,167,55,Male,City13,Credit Card,Standard,1.72,1,346.37,346.37,40-59,Late Return
ORD00003884,PROD00003884,USER00003884,"Saturday, January 28, 2023","Tuesday, May 2, 2023",Clothing,416.32,4,Not as described,Returned,94,68,Male,City22,Gift Card,Standard,41.17,1,1665.28,1665.28,60+,Late Return
ORD00003908,PROD00003908,USER00003908,"Thursday, September 12, 2024","Saturday, August 5, 2023",Clothing,89.89,4,Not as described,Returned,-404,47,Female,City78,Gift Card,Standard,12.84,1,359.56,359.56,40-59,Within a Week
ORD00003956,PROD00003956,USER00003956,"Tuesday, April 18, 2023","Monday, January 9, 2023",Clothing,48.94,2,Not as described,Returned,-99,40,Female,City9,Debit Card,Standard,23.9,1,97.88,97.88,40-59,Within a Week
ORD00004163,PROD00004163,USER00004163,"Sunday, April 14, 2024","Monday, November 13, 2023",Clothing,130.45,4,Not as described,Returned,-153,62,Male,City30,Debit Card,Standard,34,1,521.8,521.8,60+,Within a Week
ORD00004322,PROD00004322,USER00004322,"Tuesday, March 5, 2024","Tuesday, May 30, 2023",Clothing,230.89,3,Not as described,Returned,-280,19,Female,City58,PayPal,Standard,4,1,692.67,692.67,Under 25,Within a Week
ORD00004410,PROD00004410,USER00004410,"Wednesday, August 21, 2024","Friday, March 22, 2024",Clothing,239.87,1,Not as described,Returned,-152,53,Male,City31,Debit Card,Standard,43.36,1,239.87,239.87,40-59,Within a Week
ORD00004798,PROD00004798,USER00004798,"Tuesday, April 9, 2024","Saturday, April 13, 2024",Clothing,313.14,5,Not as described,Returned,4,21,Male,City74,Gift Card,Standard,8.7,1,1565.7,1565.7,Under 25,Within a Week
ORD00005186,PROD00005186,USER00005186,"Tuesday, June 11, 2024","Sunday, January 22, 2023",Clothing,177.74,5,Not as described,Returned,-506,65,Male,City75,PayPal,Standard,3,1,888.7,888.7,60+,Within a Week
ORD00005399,PROD00005399,USER00005399,"Wednesday, June 28, 2023","Wednesday, December 25, 2024",Clothing,181.89,5,Not as described,Returned,546,66,Female,City30,Debit Card,Standard,40.14,1,909.45,909.45,60+,Late Return
ORD00005491,PROD00005491,USER00005491,"Sunday, October 6, 2024","Tuesday, August 13, 2024",Clothing,181.65,1,Not as described,Returned,-54,30,Male,City90,Credit Card,Standard,0.76,1,181.65,181.65,25-39,Within a Week
ORD00005560,PROD00005560,USER00005560,"Thursday, December 21, 2023","Tuesday, January 9, 2024",Clothing,47.43,3,Not as described,Returned,19,27,Female,City54,Credit Card,Standard,39.99,1,142.29,142.29,25-39,Within a Month
ORD00005733,PROD00005733,USER00005733,"Monday, November 13, 2023","Tuesday, April 4, 2023",Clothing,171.57,2,Not as described,Returned,-223,26,Male,City79,Debit Card,Standard,37.34,1,343.14,343.14,25-39,Within a Week
ORD00006263,PROD00006263,USER00006263,"Wednesday, February 7, 2024","Wednesday, June 21, 2023",Clothing,242.73,4,Not as described,Returned,-231,63,Male,City12,Debit Card,Standard,17.38,1,970.92,970.92,60+,Within a Week
ORD00006275,PROD00006275,USER00006275,"Thursday, January 18, 2024","Sunday, February 18, 2024",Clothing,349.51,5,Not as described,Returned,31,35,Female,City15,PayPal,Standard,15.42,1,1747.55,1747.55,25-39,Late Return
ORD00006279,PROD00006279,USER00006279,"Thursday, April 4, 2024","Wednesday, February 8, 2023",Clothing,407.28,2,Not as described,Returned,-421,24,Male,City33,Gift Card,Standard,36.84,1,814.56,814.56,Under 25,Within a Week
ORD00006347,PROD00006347,USER00006347,"Sunday, October 13, 2024","Friday, June 14, 2024",Clothing,471.08,3,Not as described,Returned,-121,55,Male,City37,Gift Card,Standard,44.88,1,1413.24,1413.24,40-59,Within a Week
ORD00006406,PROD00006406,USER00006406,"Wednesday, March 1, 2023","Tuesday, September 3, 2024",Clothing,463.86,1,Not as described,Returned,552,50,Male,City68,Debit Card,Standard,12.08,1,463.86,463.86,40-59,Late Return
ORD00006548,PROD00006548,USER00006548,"Tuesday, July 4, 2023","Sunday, March 5, 2023",Clothing,170.12,5,Not as described,Returned,-121,19,Male,City21,Gift Card,Standard,40.77,1,850.6,850.6,Under 25,Within a Week
ORD00006817,PROD00006817,USER00006817,"Sunday, December 31, 2023","Monday, February 6, 2023",Clothing,31.43,2,Not as described,Returned,-328,68,Female,City63,Credit Card,Standard,18.09,1,62.86,62.86,60+,Within a Week
ORD00006937,PROD00006937,USER00006937,"Saturday, May 11, 2024","Wednesday, August 21, 2024",Clothing,124.54,5,Not as described,Returned,102,31,Female,City26,Gift Card,Standard,15.96,1,622.7,622.7,25-39,Late Return
ORD00007152,PROD00007152,USER00007152,"Sunday, August 18, 2024","Wednesday, April 12, 2023",Clothing,435.02,2,Not as described,Returned,-494,59,Male,City40,PayPal,Standard,45.97,1,870.04,870.04,40-59,Within a Week
ORD00007328,PROD00007328,USER00007328,"Sunday, October 8, 2023","Monday, May 20, 2024",Clothing,415.87,3,Not as described,Returned,225,45,Male,City88,Gift Card,Standard,28.9,1,1247.61,1247.61,40-59,Late Return
ORD00007478,PROD00007478,USER00007478,"Friday, September 8, 2023","Saturday, April 1, 2023",Clothing,25.33,3,Not as described,Returned,-160,50,Male,City1,Credit Card,Standard,26.19,1,75.99,75.99,40-59,Within a Week
ORD00007506,PROD00007506,USER00007506,"Thursday, August 3, 2023","Wednesday, August 9, 2023",Clothing,48.87,3,Not as described,Returned,6,66,Male,City52,Gift Card,Standard,15.94,1,146.61,146.61,60+,Within a Week
ORD00007611,PROD00007611,USER00007611,"Thursday, January 5, 2023","Wednesday, April 10, 2024",Clothing,154.98,1,Not as described,Returned,461,25,Male,City68,Credit Card,Standard,12.23,1,154.98,154.98,25-39,Late Return
ORD00007638,PROD00007638,USER00007638,"Sunday, June 18, 2023","Friday, April 7, 2023",Clothing,329.03,4,Not as described,Returned,-72,27,Male,City30,PayPal,Standard,16.91,1,1316.12,1316.12,25-39,Within a Week
ORD00007663,PROD00007663,USER00007663,"Wednesday, February 7, 2024","Tuesday, August 6, 2024",Clothing,325.52,5,Not as described,Returned,181,23,Female,City13,Credit Card,Standard,1.85,1,1627.6,1627.6,Under 25,Late Return
ORD00007832,PROD00007832,USER00007832,"Friday, April 14, 2023","Saturday, March 16, 2024",Clothing,412.67,2,Not as described,Returned,337,21,Female,City89,Credit Card,Standard,16.43,1,825.34,825.34,Under 25,Late Return
ORD00007872,PROD00007872,USER00007872,"Sunday, May 26, 2024","Friday, January 27, 2023",Clothing,200.83,5,Not as described,Returned,-485,66,Male,City27,Credit Card,Standard,26.72,1,1004.15,1004.15,60+,Within a Week
ORD00008206,PROD00008206,USER00008206,"Monday, December 18, 2023","Monday, January 15, 2024",Clothing,190.38,5,Not as described,Returned,28,27,Female,City48,PayPal,Standard,14.97,1,951.9,951.9,25-39,Within a Month
ORD00008207,PROD00008207,USER00008207,"Monday, August 12, 2024","Tuesday, January 23, 2024",Clothing,21.23,4,Not as described,Returned,-202,31,Female,City51,Credit Card,Standard,3.59,1,84.92,84.92,25-39,Within a Week
ORD00008239,PROD00008239,USER00008239,"Thursday, February 2, 2023","Thursday, September 26, 2024",Clothing,176.97,2,Not as described,Returned,602,56,Female,City83,Gift Card,Standard,49.37,1,353.94,353.94,40-59,Late Return
ORD00008357,PROD00008357,USER00008357,"Thursday, February 2, 2023","Thursday, May 4, 2023",Clothing,65.21,1,Not as described,Returned,91,46,Female,City33,PayPal,Standard,5.86,1,65.21,65.21,40-59,Late Return
ORD00008605,PROD00008605,USER00008605,"Friday, May 31, 2024","Monday, February 26, 2024",Clothing,379.07,1,Not as described,Returned,-95,33,Male,City48,Gift Card,Standard,27.89,1,379.07,379.07,25-39,Within a Week
ORD00008623,PROD00008623,USER00008623,"Friday, December 1, 2023","Monday, February 27, 2023",Clothing,190.77,3,Not as described,Returned,-277,42,Male,City94,Debit Card,Standard,21.91,1,572.31,572.31,40-59,Within a Week
ORD00008625,PROD00008625,USER00008625,"Monday, January 22, 2024","Saturday, June 3, 2023",Clothing,205.64,2,Not as described,Returned,-233,47,Male,City52,Credit Card,Standard,38.8,1,411.28,411.28,40-59,Within a Week
ORD00008921,PROD00008921,USER00008921,"Tuesday, May 2, 2023","Thursday, November 30, 2023",Clothing,335.48,4,Not as described,Returned,212,52,Male,City4,Gift Card,Standard,44.97,1,1341.92,1341.92,40-59,Late Return
ORD00008927,PROD00008927,USER00008927,"Wednesday, May 31, 2023","Saturday, June 24, 2023",Clothing,474.9,1,Not as described,Returned,24,53,Male,City70,Debit Card,Standard,27.49,1,474.9,474.9,40-59,Within a Month
ORD00008935,PROD00008935,USER00008935,"Monday, June 3, 2024","Saturday, October 26, 2024",Clothing,496.1,3,Not as described,Returned,145,42,Female,City43,Debit Card,Standard,41.01,1,1488.3,1488.3,40-59,Late Return
ORD00009024,PROD00009024,USER00009024,"Saturday, May 27, 2023","Saturday, March 23, 2024",Clothing,462.49,1,Not as described,Returned,301,48,Male,City63,Gift Card,Standard,44.33,1,462.49,462.49,40-59,Late Return
ORD00009043,PROD00009043,USER00009043,"Saturday, July 13, 2024","Sunday, January 15, 2023",Clothing,254.88,2,Not as described,Returned,-545,30,Male,City93,Gift Card,Standard,4.43,1,509.76,509.76,25-39,Within a Week
ORD00009209,PROD00009209,USER00009209,"Wednesday, October 25, 2023","Wednesday, April 26, 2023",Clothing,275.59,3,Not as described,Returned,-182,49,Female,City89,PayPal,Standard,35.39,1,826.77,826.77,40-59,Within a Week
ORD00009306,PROD00009306,USER00009306,"Thursday, May 2, 2024","Friday, November 15, 2024",Clothing,317.77,4,Not as described,Returned,197,55,Male,City91,Gift Card,Standard,27.72,1,1271.08,1271.08,40-59,Late Return
ORD00009675,PROD00009675,USER00009675,"Sunday, May 19, 2024","Thursday, March 16, 2023",Clothing,396.54,4,Not as described,Returned,-430,63,Female,City89,Gift Card,Standard,37.87,1,1586.16,1586.16,60+,Within a Week
ORD00009759,PROD00009759,USER00009759,"Wednesday, December 18, 2024","Tuesday, January 16, 2024",Clothing,434.66,1,Not as described,Returned,-337,56,Male,City96,Credit Card,Standard,32.69,1,434.66,434.66,40-59,Within a Week
ORD00009954,PROD00009954,USER00009954,"Wednesday, April 24, 2024","Thursday, August 22, 2024",Clothing,118.5,5,Not as described,Returned,120,43,Male,City100,Debit Card,Standard,23.56,1,592.5,592.5,40-59,Late Return
ORD00009968,PROD00009968,USER00009968,"Tuesday, November 28, 2023","Thursday, August 8, 2024",Clothing,407.46,2,Not as described,Returned,254,66,Female,City22,Gift Card,Standard,36.63,1,814.92,814.92,60+,Late Return
ORD00000301,PROD00000301,USER00000301,"Wednesday, October 18, 2023","Monday, February 12, 2024",Home,404.99,3,Not as described,Returned,117,43,Male,City8,Debit Card,Standard,16.97,1,1214.97,1214.97,40-59,Late Return
ORD00000670,PROD00000670,USER00000670,"Sunday, January 8, 2023","Wednesday, September 18, 2024",Home,45.48,1,Not as described,Returned,619,69,Female,City95,PayPal,Standard,13.04,1,45.48,45.48,60+,Late Return
ORD00000843,PROD00000843,USER00000843,"Sunday, October 6, 2024","Monday, August 12, 2024",Home,410.87,3,Not as described,Returned,-55,36,Male,City43,Credit Card,Standard,2.3,1,1232.61,1232.61,25-39,Within a Week
ORD00000971,PROD00000971,USER00000971,"Tuesday, September 12, 2023","Tuesday, December 26, 2023",Home,495,2,Not as described,Returned,105,58,Male,City62,Credit Card,Standard,19.39,1,990,990,40-59,Late Return
ORD00001063,PROD00001063,USER00001063,"Wednesday, October 4, 2023","Thursday, December 14, 2023",Home,432.45,3,Not as described,Returned,71,28,Male,City99,Gift Card,Standard,15.52,1,1297.35,1297.35,25-39,Late Return
ORD00001074,PROD00001074,USER00001074,"Thursday, June 22, 2023","Friday, December 6, 2024",Home,401.55,2,Not as described,Returned,533,63,Female,City81,PayPal,Standard,15.18,1,803.1,803.1,60+,Late Return
ORD00001180,PROD00001180,USER00001180,"Monday, September 23, 2024","Monday, December 23, 2024",Home,40.97,5,Not as described,Returned,91,70,Female,City7,Gift Card,Standard,27.22,1,204.85,204.85,60+,Late Return
ORD00001207,PROD00001207,USER00001207,"Saturday, March 25, 2023","Thursday, May 23, 2024",Home,122.46,1,Not as described,Returned,425,35,Female,City96,Debit Card,Standard,0.14,1,122.46,122.46,25-39,Late Return
ORD00001297,PROD00001297,USER00001297,"Saturday, November 18, 2023","Sunday, June 2, 2024",Home,72.26,1,Not as described,Returned,197,24,Male,City83,Gift Card,Standard,20.79,1,72.26,72.26,Under 25,Late Return
ORD00001480,PROD00001480,USER00001480,"Wednesday, July 12, 2023","Sunday, November 10, 2024",Home,18.23,3,Not as described,Returned,487,40,Male,City41,Credit Card,Standard,32.1,1,54.69,54.69,40-59,Late Return
ORD00001648,PROD00001648,USER00001648,"Saturday, October 26, 2024","Wednesday, March 1, 2023",Home,394.58,4,Not as described,Returned,-605,59,Male,City77,Gift Card,Standard,9.51,1,1578.32,1578.32,40-59,Within a Week
ORD00001831,PROD00001831,USER00001831,"Friday, February 2, 2024","Sunday, February 25, 2024",Home,168.91,2,Not as described,Returned,23,57,Male,City9,Gift Card,Standard,42.55,1,337.82,337.82,40-59,Within a Month
ORD00001877,PROD00001877,USER00001877,"Monday, May 8, 2023","Monday, November 20, 2023",Home,143.03,1,Not as described,Returned,196,24,Male,City78,Credit Card,Standard,12.09,1,143.03,143.03,Under 25,Late Return
ORD00002156,PROD00002156,USER00002156,"Tuesday, August 6, 2024","Thursday, March 16, 2023",Home,29.79,2,Not as described,Returned,-509,62,Female,City83,Debit Card,Standard,28.86,1,59.58,59.58,60+,Within a Week
ORD00002200,PROD00002200,USER00002200,"Friday, May 31, 2024","Monday, October 21, 2024",Home,194.49,4,Not as described,Returned,143,68,Female,City80,PayPal,Standard,14.54,1,777.96,777.96,60+,Late Return
ORD00002215,PROD00002215,USER00002215,"Sunday, September 15, 2024","Wednesday, January 10, 2024",Home,360.11,1,Not as described,Returned,-249,46,Male,City44,Debit Card,Standard,17.45,1,360.11,360.11,40-59,Within a Week
ORD00002528,PROD00002528,USER00002528,"Monday, January 29, 2024","Sunday, October 29, 2023",Home,479.03,5,Not as described,Returned,-92,22,Male,City48,Credit Card,Standard,28.11,1,2395.15,2395.15,Under 25,Within a Week
ORD00002707,PROD00002707,USER00002707,"Sunday, April 28, 2024","Friday, September 1, 2023",Home,405.76,5,Not as described,Returned,-240,40,Male,City70,Debit Card,Standard,12.51,1,2028.8,2028.8,40-59,Within a Week
ORD00002818,PROD00002818,USER00002818,"Tuesday, September 24, 2024","Sunday, September 1, 2024",Home,209.97,4,Not as described,Returned,-23,30,Male,City42,Credit Card,Standard,43.63,1,839.88,839.88,25-39,Within a Week
ORD00002940,PROD00002940,USER00002940,"Monday, November 27, 2023","Wednesday, July 31, 2024",Home,220.17,1,Not as described,Returned,247,44,Female,City26,Debit Card,Standard,23.02,1,220.17,220.17,40-59,Late Return
ORD00003005,PROD00003005,USER00003005,"Wednesday, August 2, 2023","Friday, August 2, 2024",Home,426.01,3,Not as described,Returned,366,49,Female,City23,Credit Card,Standard,41.11,1,1278.03,1278.03,40-59,Late Return
ORD00003067,PROD00003067,USER00003067,"Friday, April 28, 2023","Sunday, June 18, 2023",Home,196.03,2,Not as described,Returned,51,26,Female,City34,Gift Card,Standard,39.07,1,392.06,392.06,25-39,Late Return
ORD00003093,PROD00003093,USER00003093,"Sunday, January 15, 2023","Friday, July 14, 2023",Home,232.22,2,Not as described,Returned,180,67,Female,City44,Credit Card,Standard,16.06,1,464.44,464.44,60+,Late Return
